Order,Product,Quantity,Length,Width,Height,Weight
39540,37644,20,300,160,216,9.924
39540,55831,60,300,160,212,10.144
39540,30470,10,300,160,210,9.081
39540,74513,25,149,239,137,3.25
39540,33944,20,300,160,210,9.289
39540,43061,9,390,256,210,5.5
39540,36015,40,300,160,216,9.197
39540,72128,1,381,136,109,5.686
39540,21944,22,293,293,192,10.383
39540,55032,6,397,397,207,7.067
39540,25895,20,300,160,216,10.142
39540,40304,12,385,110,35,10.473
39540,75315,11,293,293,192,10.383
39540,89429,6,211,230,264,12.25
39540,34977,18,225,225,180,5.19
39540,97859,10,300,160,216,10.025
39540,91314,10,335,250,264,14.865
39540,25016,12,364,195,216,12.935
39540,58540,4,211,230,264,12.234
88638,80886,20,300,160,216,8.509
88638,22798,60,130,194,290,6.108
88638,59944,3,295,260,170,10.471
88638,75023,2,244,164,274,5.811
88638,61866,20,300,158,220,8.838
88638,40943,18,224,224,192,5.199
88638,24475,12,364,195,216,13.091
88638,92248,11,293,293,192,10.383
88638,40304,1,385,110,35,10.473
88638,34299,16,130,194,290,6.026
88638,72628,18,130,194,290,6.113
88638,37019,7,331,252,281,12.601
88638,47049,10,293,293,192,10.383
88638,94251,6,291,196,139,6.312
88638,85667,20,300,160,216,10.238
88638,21219,1,46,75,148,368.696
88638,53900,12,130,194,290,6.278
88638,53803,3,225,225,180,5.186
88638,57007,21,244,164,274,6.06
88638,59155,8,160,160,111,1.781
88638,44647,20,300,160,216,8.741
88638,13229,25,149,239,137,3.25
88638,33889,1,378,191,115,7.266
88638,25016,10,364,195,216,12.935
88638,46064,35,156,156,175,3.274
88638,99221,2,225,225,180,5.19
88638,68475,24,196,196,103,2.464
88638,58648,20,300,160,216,10.229
88638,57942,40,225,225,199,5.219
88638,13727,1,600,800,939,238.467
88638,56739,24,311,230,265,12.429
88638,68305,1,405,271,164,13.646
88638,27535,20,300,160,216,8.764
88638,88941,20,300,160,216,10.601
88638,71507,15,211,230,264,12.126
88638,72412,12,300,205,125,3.545
88638,70696,18,387,227,151,10.382
88638,33944,20,300,160,210,9.289
88638,68231,13,385,160,215,10.727
88638,95137,25,149,239,137,3.25
88638,30267,10,300,205,125,3.545
46107,44665,48,378,198,89,6.471
46107,12664,12,364,195,216,12.899
46107,85467,2,160,160,111,1.781
13809,27470,24,196,196,103,2.364
13809,44647,3,300,160,216,8.741
13809,58648,3,300,160,216,10.229
13809,22798,36,130,194,290,6.108
13809,27535,20,300,160,216,8.764
13809,82378,6,130,194,290,6.053
13809,62538,6,244,164,274,5.811
13809,48534,18,225,225,180,5.19
13809,63098,12,260,295,170,10.473
13809,80886,20,300,160,216,8.509
13809,99937,19,290,160,215,8.628
13809,72622,20,300,160,216,10.49
13809,85467,33,160,160,111,1.781
13809,63719,40,300,160,216,8.928
13809,38243,20,300,160,216,9.861
13809,66597,1,300,160,216,10.146
13809,12664,12,364,195,216,12.899
13809,88941,20,300,160,216,10.601
13809,62174,20,300,160,216,8.664
13809,95137,25,149,239,137,3.25
13809,23395,3,225,225,180,5.69
13809,68912,13,290,240,152,10.011
13809,37644,20,300,160,216,9.924
13809,30471,27,266,130,143,2.338
13809,89149,1,211,230,264,12.569
13809,94251,5,291,196,139,6.312
13809,25016,1,364,195,216,12.935
13809,34894,105,378,191,115,7.506
13809,57007,21,244,164,274,6.06
13809,56431,3,378,191,115,7.186
13809,34299,36,130,194,290,6.026
13809,26650,8,225,225,180,5.19
13809,62189,33,378,198,89,6.42
13809,55831,3,300,160,212,10.144
13809,39568,20,300,160,216,10.453
13809,74513,25,149,239,137,3.25
13809,43746,20,300,160,216,8.757
13809,13229,25,149,239,137,3.25
13809,35003,27,266,130,143,2.576
13809,47837,10,149,239,137,3.25
13809,85667,10,300,160,216,10.238
13809,12595,1,331,252,281,12.591
13809,99221,4,225,225,180,5.19
13809,92248,11,293,293,192,10.383
13809,16118,4,300,160,216,8.939
13809,35802,27,266,130,143,2.338
13809,84132,20,300,160,216,8.811
13809,40441,40,300,160,216,8.757
13809,68475,24,196,196,103,2.464
13809,73067,20,300,160,216,10.439
13809,17449,11,293,293,192,10.383
13809,58234,50,149,239,137,3.25
13809,25790,1,266,130,143,2.624
13809,83254,2,331,252,281,12.643
13809,55032,6,397,397,207,7.067
13809,97248,3,225,225,180,5.19
13809,83305,1,211,230,264,12.146
13809,56739,24,311,230,265,12.429
13809,70696,12,387,227,151,10.382
13809,47077,4,225,225,180,5.19
13809,84243,5,300,158,220,9.255
13809,30267,8,300,205,125,3.545
13809,15655,15,211,230,264,12.07
13809,41578,20,230,194,314,9.526
44011,72128,18,381,136,109,5.686
44011,44665,48,378,198,89,6.471
94389,26650,1,225,225,180,5.19
94389,72217,5,293,293,192,10.383
94389,34299,4,130,194,290,6.026
94389,53803,18,225,225,180,5.186
94389,75024,1,244,164,274,5.811
94389,75023,1,244,164,274,5.811
94389,47049,11,293,293,192,10.383
94389,68231,1,385,160,215,10.727
94389,68305,4,405,271,164,13.646
94389,28862,3,300,160,216,8.953
94389,73852,2,293,293,192,10.383
94389,53939,1,0,0,0,188.66
94389,23395,2,225,225,180,5.69
94389,89429,4,211,230,264,12.25
92135,46392,1,331,252,281,12.611
92135,69734,5,266,199,220,7.9
92135,64393,4,263,221,253,8.815
92135,57317,12,335,250,264,14.614
92135,25347,2,335,250,264,14.812
92135,35794,1,378,198,89,6.394
92135,87191,2,193,378,318,9.5
92135,72787,1,378,198,89,6.412
92135,73626,1,331,252,281,12.582
92135,61772,8,335,250,264,14.708
92135,88772,9,225,225,180,5.19
92135,49231,1,331,252,281,12.637
92135,21219,1,46,75,148,368.696
92135,83254,1,331,252,281,12.643
92135,79723,4,378,198,89,6.435
92135,96753,10,300,160,216,8.784
92135,91314,3,335,250,264,14.865
17109,96028,19,311,230,265,12.413
17109,47930,18,381,136,109,5.439
17109,35794,57,378,198,89,6.394
17109,62189,24,378,198,89,6.42
17109,22798,36,130,194,290,6.108
23127,80416,20,300,160,216,10.042
23127,58648,20,300,160,216,10.229
23127,37644,20,300,160,216,9.924
23127,85667,80,300,160,216,10.238
23127,67896,10,335,250,264,14.821
23127,40304,12,385,110,35,10.473
23127,82378,1,130,194,290,6.053
23127,55762,16,291,196,139,6.312
23127,72128,18,381,136,109,5.686
23127,57007,21,244,164,274,6.06
23127,34894,24,378,191,115,7.506
23127,80886,40,300,160,216,8.509
23127,44647,20,300,160,216,8.741
23127,23406,7,378,191,115,7.266
23127,62174,20,300,160,216,8.664
23127,47843,48,291,196,139,6.162
23127,34299,12,130,194,290,6.026
23127,18963,20,300,160,216,8.741
23127,63719,20,300,160,216,8.928
23127,98940,21,244,164,274,5.811
23127,35003,27,266,130,143,2.576
23127,59944,1,295,260,170,10.471
23127,22798,36,130,194,290,6.108
23127,38243,20,300,160,216,9.861
23127,30470,20,300,160,210,9.081
23127,73852,11,293,293,192,10.383
23127,99769,1,300,160,216,8.569
23127,92885,1,364,195,216,12.947
23127,37019,6,331,252,281,12.601
23127,15655,1,211,230,264,12.07
23127,21944,11,293,293,192,10.383
23127,43746,20,300,160,216,8.757
23127,68912,13,290,240,152,10.011
23127,25895,20,300,160,216,10.142
23127,30471,27,266,130,143,2.338
23127,55831,20,300,160,212,10.144
23127,37716,15,263,221,253,9.415
23127,40441,1,300,160,216,8.757
23127,70696,9,387,227,151,10.382
23127,48534,18,225,225,180,5.19
23127,95137,11,149,239,137,3.25
23127,27470,24,196,196,103,2.364
23127,55032,6,397,397,207,7.067
23127,47930,18,381,136,109,5.439
23127,25366,20,300,160,216,9.135
23127,87191,1,193,378,318,9.5
23127,63098,12,260,295,170,10.473
23127,57317,2,335,250,264,14.614
23127,64393,5,263,221,253,8.815
23127,24475,12,364,195,216,13.091
23127,71507,30,211,230,264,12.126
23127,28862,3,300,160,216,8.953
23127,89149,15,211,230,264,12.569
23127,72628,36,130,194,290,6.113
23127,93537,1,266,199,220,7.795
23127,23079,12,300,160,216,8.876
23127,57448,18,225,225,180,5.199
23127,62189,3,378,198,89,6.42
23127,39568,20,300,160,216,10.453
23127,97859,3,300,160,216,10.025
23127,76440,1,224,224,192,5.199
23127,95850,1,295,260,170,10.471
23127,72622,20,300,160,216,10.49
23127,88100,3,381,136,109,5.425
23127,24883,40,300,160,216,10.3
23127,34977,18,225,225,180,5.19
23127,94251,16,291,196,139,6.312
23127,12664,2,364,195,216,12.899
57534,85667,40,300,160,216,10.238
57534,89810,12,378,191,115,7.106
57534,84243,60,300,158,220,9.255
57534,30294,1,378,198,89,6.433
57534,58540,15,211,230,264,12.234
57534,56431,24,378,191,115,7.186
57534,16118,20,300,160,216,8.939
57534,28862,40,300,160,216,8.953
57534,63719,20,300,160,216,8.928
57534,37716,15,263,221,253,9.415
57534,43061,18,390,256,210,5.5
57534,36015,40,300,160,216,9.197
57534,77109,81,266,130,143,2.42
57534,61866,20,300,158,220,8.838
57534,75023,21,244,164,274,5.811
57534,47077,36,225,225,180,5.19
57534,62174,20,300,160,216,8.664
57534,25790,27,266,130,143,2.624
57534,40304,6,385,110,35,10.473
57534,94364,24,295,260,170,10.471
57534,89391,40,300,160,210,8.477
57534,77414,9,225,225,180,5.19
57534,72412,2,300,205,125,3.545
57534,43746,20,300,160,216,8.757
57534,68231,4,385,160,215,10.727
57534,72622,20,300,160,216,10.49
57534,66597,3,300,160,216,10.146
57534,80886,20,300,160,216,8.509
57534,40441,40,300,160,216,8.757
57534,25209,10,244,164,274,5.811
57534,68475,6,196,196,103,2.464
57534,70696,30,387,227,151,10.382
57534,71507,3,211,230,264,12.126
57534,55762,8,291,196,139,6.312
57534,82378,36,130,194,290,6.053
57534,39568,20,300,160,216,10.453
57534,96753,8,300,160,216,8.784
57534,37644,40,300,160,216,9.924
57534,24475,12,364,195,216,13.091
57534,25016,12,364,195,216,12.935
57534,55032,9,397,397,207,7.067
57534,74513,2,149,239,137,3.25
57534,47930,1,381,136,109,5.439
57534,89429,5,211,230,264,12.25
57534,55831,60,300,160,212,10.144
57534,38661,13,295,227,170,5.38
57534,44647,20,300,160,216,8.741
57534,95520,36,130,194,290,6.226
57534,33889,12,378,191,115,7.266
57534,27470,3,196,196,103,2.364
57534,73067,20,300,160,216,10.439
57534,19833,36,225,225,179,5.0
57534,97859,20,300,160,216,10.025
57534,36798,18,225,225,180,5.19
57534,34299,8,130,194,290,6.026
57534,33944,20,300,160,210,9.289
57534,26650,6,225,225,180,5.19
57534,30471,27,266,130,143,2.338
57534,46392,1,331,252,281,12.611
57534,47843,16,291,196,139,6.162
57534,75315,22,293,293,192,10.383
57534,63098,12,260,295,170,10.473
57534,23079,14,300,160,216,8.876
57534,99937,4,290,160,215,8.628
57534,87191,3,193,378,318,9.5
57534,18967,18,160,160,111,1.781
57534,44664,18,225,225,180,5.19
57534,59632,27,266,130,143,2.424
57534,13429,12,378,198,89,6.423
57534,35003,81,266,130,143,2.576
57534,47049,22,293,293,192,10.383
57534,25945,10,387,227,151,10.382
57534,12223,18,266,199,220,7.905
57534,34977,18,225,225,180,5.19
57534,79218,18,266,199,220,7.927
57534,94251,4,291,196,139,6.312
57534,17542,18,225,225,180,5.186
57534,68305,16,405,271,164,13.646
40996,74513,15,149,239,137,3.25
40996,19741,1,244,164,274,5.811
40996,84979,24,266,266,266,10.369
40996,26650,36,225,225,180,5.19
40996,99221,18,225,225,180,5.19
40996,49668,3,270,270,300,10.584
40996,75367,21,293,293,192,10.383
40996,68305,1,405,271,164,13.646
40996,75315,11,293,293,192,10.383
40996,57007,6,244,164,274,6.06
40996,47049,22,293,293,192,10.383
40996,23395,5,225,225,180,5.69
40996,68231,2,385,160,215,10.727
40996,58540,1,211,230,264,12.234
40996,52454,4,225,225,180,5.19
40996,56796,2,244,164,274,5.811
40996,35802,1,266,130,143,2.338
40996,17542,18,225,225,180,5.186
40996,75023,2,244,164,274,5.811
40996,68475,1,196,196,103,2.464
40996,89429,3,211,230,264,12.25
40996,10772,5,225,225,180,5.19
40996,53900,3,130,194,290,6.278
40996,34299,6,130,194,290,6.026
40996,28862,8,300,160,216,8.953
40996,89391,2,300,160,210,8.477
40996,25895,2,300,160,216,10.142
40996,22798,4,130,194,290,6.108
40996,40304,12,385,110,35,10.473
40996,57942,1,225,225,199,5.219
40996,46392,3,331,252,281,12.611
40996,71507,15,211,230,264,12.126
40996,77109,5,266,130,143,2.42
40996,87191,4,193,378,318,9.5
68632,87555,21,244,164,274,5.811
68632,49668,1,270,270,300,10.584
68632,75024,1,244,164,274,5.811
68632,57942,20,225,225,199,5.219
68632,56796,21,244,164,274,5.811
68632,40441,2,300,160,216,8.757
68632,36798,18,225,225,180,5.19
68632,98940,2,244,164,274,5.811
68632,25209,21,244,164,274,5.811
68632,23406,2,378,191,115,7.266
68632,52454,3,225,225,180,5.19
68632,99221,10,225,225,180,5.19
68632,64393,4,263,221,253,8.815
68632,75023,42,244,164,274,5.811
68632,74513,8,149,239,137,3.25
68632,53803,10,225,225,180,5.186
68632,19741,21,244,164,274,5.811
68632,68231,2,385,160,215,10.727
68632,62538,1,244,164,274,5.811
68632,43061,9,390,256,210,5.5
76593,99769,20,300,160,216,8.569
76593,68231,13,385,160,215,10.727
76593,89810,12,378,191,115,7.106
76593,68305,24,405,271,164,13.646
76593,37716,2,263,221,253,9.415
76593,84243,1,300,158,220,9.255
76593,39568,20,300,160,216,10.453
76593,36798,2,225,225,180,5.19
76593,15655,1,211,230,264,12.07
76593,63150,3,293,293,192,10.383
76593,22798,12,130,194,290,6.108
76593,59632,27,266,130,143,2.424
76593,74513,25,149,239,137,3.25
76593,30267,10,300,205,125,3.545
76593,48534,18,225,225,180,5.19
76593,24475,12,364,195,216,13.091
76593,95850,6,295,260,170,10.471
76593,58648,20,300,160,216,10.229
76593,53900,36,130,194,290,6.278
76593,96028,24,311,230,265,12.413
76593,87191,12,193,378,318,9.5
76593,34299,3,130,194,290,6.026
76593,86035,9,387,227,151,10.382
76593,26650,2,225,225,180,5.19
76593,70696,9,387,227,151,10.382
76593,30471,54,266,130,143,2.338
76593,82378,12,130,194,290,6.053
76593,77414,18,225,225,180,5.19
76593,84132,10,300,160,216,8.811
76593,33889,3,378,191,115,7.266
76593,10772,8,225,225,180,5.19
76593,18963,2,300,160,216,8.741
76593,89149,1,211,230,264,12.569
76593,17542,5,225,225,180,5.186
76593,59944,2,295,260,170,10.471
76593,80886,20,300,160,216,8.509
76593,92248,11,293,293,192,10.383
76593,27470,2,196,196,103,2.364
76593,57448,18,225,225,180,5.199
76593,37019,16,331,252,281,12.601
76593,99221,36,225,225,180,5.19
76593,72412,24,300,205,125,3.545
76593,40943,36,224,224,192,5.199
76593,57007,21,244,164,274,6.06
76593,22585,1,75,74,210,361.646
76593,33960,1,331,252,281,12.601
76593,43746,14,300,160,216,8.757
76593,33944,20,300,160,210,9.289
76593,46064,35,156,156,175,3.274
76593,72128,18,381,136,109,5.686
76593,59155,38,160,160,111,1.781
76593,13229,25,149,239,137,3.25
76593,23395,18,225,225,180,5.69
76593,88941,20,300,160,216,10.601
76593,94251,3,291,196,139,6.312
76593,13429,60,378,198,89,6.423
76593,30665,1,378,198,89,6.423
76593,50430,12,378,198,89,6.423
76593,64393,1,263,221,253,8.815
76593,12664,12,364,195,216,12.899
76593,94364,12,295,260,170,10.471
76593,38243,20,300,160,216,9.861
76593,93537,36,266,199,220,7.795
67321,58540,1,211,230,264,12.234
67321,70227,15,211,230,264,12.218
67321,61866,20,300,158,220,8.838
67321,85467,38,160,160,111,1.781
67321,89429,8,211,230,264,12.25
67321,71507,5,211,230,264,12.126
67321,40304,12,385,110,35,10.473
67321,91738,1,75,74,210,360.726
67321,28862,8,300,160,216,8.953
67321,34299,36,130,194,290,6.026
67321,63098,5,260,295,170,10.473
67321,89149,13,211,230,264,12.569
67321,84243,20,300,158,220,9.255
67321,88941,2,300,160,216,10.601
67321,57317,10,335,250,264,14.614
67321,68305,4,405,271,164,13.646
67321,73852,5,293,293,192,10.383
67321,23395,6,225,225,180,5.69
67321,68231,8,385,160,215,10.727
67321,87191,5,193,378,318,9.5
67321,94364,1,295,260,170,10.471
67321,46392,1,331,252,281,12.611
67321,59155,20,160,160,111,1.781
67321,62174,20,300,160,216,8.664
67321,86035,6,387,227,151,10.382
67321,33960,9,331,252,281,12.601
67321,55032,6,397,397,207,7.067
67321,25895,10,300,160,216,10.142
67321,44647,2,300,160,216,8.741
67321,92248,11,293,293,192,10.383
67321,30267,12,300,205,125,3.545
67321,57942,1,225,225,199,5.219
67321,76440,2,224,224,192,5.199
67321,99221,18,225,225,180,5.19
67321,63719,20,300,160,216,8.928
67321,16118,1,300,160,216,8.939
40070,30267,2,300,205,125,3.545
40070,28862,3,300,160,216,8.953
40070,33944,4,300,160,210,9.289
40070,16118,8,300,160,216,8.939
40070,25895,6,300,160,216,10.142
40070,89391,3,300,160,210,8.477
40070,89429,8,211,230,264,12.25
40070,55032,6,397,397,207,7.067
40070,18967,15,160,160,111,1.781
40070,19741,2,244,164,274,5.811
40070,48534,5,225,225,180,5.19
40070,72628,8,130,194,290,6.113
40070,57942,10,225,225,199,5.219
40070,35802,6,266,130,143,2.338
40070,84243,4,300,158,220,9.255
40070,52454,18,225,225,180,5.19
40070,17542,20,225,225,180,5.186
40070,68231,1,385,160,215,10.727
40070,72217,11,293,293,192,10.383
40070,85467,18,160,160,111,1.781
40070,66597,2,300,160,216,10.146
40070,68475,48,196,196,103,2.464
40070,10772,18,225,225,180,5.19
40070,75024,2,244,164,274,5.811
40070,26650,6,225,225,180,5.19
40070,75367,2,293,293,192,10.383
40070,75315,4,293,293,192,10.383
40070,58648,1,300,160,216,10.229
40070,46392,3,331,252,281,12.611
40070,82378,6,130,194,290,6.053
40070,44665,1,378,198,89,6.471
40070,22798,18,130,194,290,6.108
40070,63719,2,300,160,216,8.928
40070,57007,21,244,164,274,6.06
40070,33889,2,378,191,115,7.266
40070,53900,9,130,194,290,6.278
40070,23395,9,225,225,180,5.69
40070,89810,12,378,191,115,7.106
40070,40304,6,385,110,35,10.473
40070,30470,4,300,160,210,9.081
40070,70227,3,211,230,264,12.218
40070,86799,1,266,266,266,10.369
40070,80416,3,300,160,216,10.042
40070,36798,36,225,225,180,5.19
40070,64393,1,263,221,253,8.815
40070,12595,10,331,252,281,12.591
40070,44647,2,300,160,216,8.741
40070,55831,40,300,160,212,10.144
40070,71507,10,211,230,264,12.126
40070,70696,10,387,227,151,10.382
40070,58540,3,211,230,264,12.234
40070,94251,4,291,196,139,6.312
40070,68305,2,405,271,164,13.646
40070,38243,3,300,160,216,9.861
40070,20366,1,378,198,89,6.418
40070,90431,4,244,164,274,5.811
40070,47049,11,293,293,192,10.383
40070,35794,24,378,198,89,6.394
39924,13429,24,378,198,89,6.423
39924,33944,10,300,160,210,9.289
39924,47930,81,381,136,109,5.439
39924,12664,12,364,195,216,12.899
39924,72128,18,381,136,109,5.686
39924,20366,38,378,198,89,6.418
39924,79723,60,378,198,89,6.435
39924,11586,1,300,160,210,9.113
39924,50430,12,378,198,89,6.423
39924,95240,4,331,252,281,12.624
39924,80886,2,300,160,216,8.509
39924,17542,1,225,225,180,5.186
39924,26650,2,225,225,180,5.19
39924,35003,6,266,130,143,2.576
38257,72217,3,293,293,192,10.383
38257,99221,18,225,225,180,5.19
38257,89149,1,211,230,264,12.569
19800,80416,1,300,160,216,10.042
19800,22798,10,130,194,290,6.108
19800,53803,36,225,225,180,5.186
19800,89391,1,300,160,210,8.477
19800,47049,11,293,293,192,10.383
19800,87191,1,193,378,318,9.5
19800,82378,9,130,194,290,6.053
19800,58540,4,211,230,264,12.234
19800,57007,4,244,164,274,6.06
19800,53900,12,130,194,290,6.278
19800,70227,1,211,230,264,12.218
19800,68305,20,405,271,164,13.646
19800,99221,5,225,225,180,5.19
19800,25895,2,300,160,216,10.142
19800,75024,2,244,164,274,5.811
19800,35003,1,266,130,143,2.576
19800,74513,3,149,239,137,3.25
19800,40304,2,385,110,35,10.473
19800,85467,11,160,160,111,1.781
19800,47077,36,225,225,180,5.19
19800,75315,6,293,293,192,10.383
19800,34299,3,130,194,290,6.026
19800,89810,3,378,191,115,7.106
19800,77109,10,266,130,143,2.42
19800,75023,2,244,164,274,5.811
19800,44647,2,300,160,216,8.741
19800,68231,2,385,160,215,10.727
19800,17542,18,225,225,180,5.186
19800,24475,3,364,195,216,13.091
19800,52454,3,225,225,180,5.19
19800,25209,2,244,164,274,5.811
19800,69750,12,130,194,290,6.144
19800,71507,7,211,230,264,12.126
19800,43746,2,300,160,216,8.757
19800,97248,3,225,225,180,5.19
19800,89429,3,211,230,264,12.25
19800,30470,4,300,160,210,9.081
19800,28862,3,300,160,216,8.953
19800,43061,5,390,256,210,5.5
19800,66597,8,300,160,216,10.146
19800,89149,2,211,230,264,12.569
19800,26650,8,225,225,180,5.19
19800,63719,2,300,160,216,8.928
19800,55032,2,397,397,207,7.067
76295,69734,1,266,199,220,7.9
76295,22798,36,130,194,290,6.108
76295,94364,12,295,260,170,10.471
76295,53803,18,225,225,180,5.186
76295,63098,12,260,295,170,10.473
76295,20366,1,378,198,89,6.418
76295,82378,18,130,194,290,6.053
76295,61866,20,300,158,220,8.838
76295,37019,10,331,252,281,12.601
76295,56431,12,378,191,115,7.186
76295,89429,1,211,230,264,12.25
76295,43746,20,300,160,216,8.757
76295,59944,7,295,260,170,10.471
76295,24475,12,364,195,216,13.091
76295,39563,150,149,239,137,3.25
76295,30471,27,266,130,143,2.338
76295,92248,11,293,293,192,10.383
76295,53900,6,130,194,290,6.278
76295,68912,1,290,240,152,10.011
76295,23395,18,225,225,180,5.69
76295,73067,20,300,160,216,10.439
